time,actual_low,var_low,garch_low,pred_low,actual_close,var_close,garch_close,pred_close,actual_high,var_high,garch_high,pred_high,actual_class,pred_class,actual_class_name,pred_class_name
2025-04-24 20:00:00+00:00,5510,5512.686317,5506.550241,5509.618279,5521.75,5511.370398,5509.454101,5510.412249,5541.5,5516.983726,5520.281361,5518.632543,2,2,Up,Up
2025-04-24 20:15:00+00:00,5515.75,5509.886714,5510.032986,5509.95985,5519.5,5524.812251,5521.699467,5523.255859,5523.5,5547.674292,5539.404718,5543.539505,1,1,Flat,Flat
2025-04-24 20:30:00+00:00,5515.75,5517.278928,5515.42359,5516.351259,5522.5,5515.453979,5518.936499,5517.195239,5525.25,5526.39268,5524.445283,5525.418982,1,1,Flat,Flat
2025-04-24 20:45:00+00:00,5516,5512.432948,5515.62894,5514.030944,5519.75,5522.059298,5522.573786,5522.316542,5523,5527.146046,5525.257017,5526.201531,1,1,Flat,Flat
2025-04-24 22:00:00+00:00,5517.75,5516.752907,5515.977073,5516.36499,5523.5,5519.882864,5519.389386,5519.636125,5535,5519.53307,5523.589283,5521.561176,1,1,Flat,Flat
2025-04-24 22:15:00+00:00,5523.25,5520.768332,5517.875564,5519.321948,5530.5,5524.91956,5523.152978,5524.036269,5531.25,5540.16649,5534.167482,5537.166986,2,2,Up,Up
2025-04-24 22:30:00+00:00,5526.25,5525.756593,5523.102366,5524.42948,5533.25,5528.414699,5530.152176,5529.283438,5534.5,5533.509928,5531.465946,5532.487937,1,1,Flat,Flat
2025-04-24 22:45:00+00:00,5528.25,5523.575944,5526.119518,5524.847731,5530.25,5533.085877,5533.067326,5533.076601,5534.25,5534.052737,5534.345929,5534.199333,1,1,Flat,Flat
2025-04-24 23:00:00+00:00,5528.5,5526.472125,5528.07076,5527.271442,5530.25,5530.61532,5530.063352,5530.339336,5531.75,5534.522634,5534.138545,5534.33059,1,1,Flat,Flat
2025-04-24 23:15:00+00:00,5527.5,5527.708084,5528.318991,5528.013538,5530,5530.175916,5530.234843,5530.205379,5534.5,5530.683564,5532.010339,5531.346951,1,1,Flat,Flat
2025-04-24 23:30:00+00:00,5527.75,5529.086536,5527.437357,5528.261947,5532,5530.189403,5529.797411,5529.993407,5533.25,5536.15367,5534.325019,5535.239345,1,1,Flat,Flat
2025-04-24 23:45:00+00:00,5526.5,5526.586271,5527.567968,5527.07712,5528.25,5531.614605,5532.055625,5531.835115,5533.25,5531.047798,5533.292637,5532.170217,1,1,Flat,Flat
2025-04-25 10:00:00+00:00,5518.75,5520.750328,5523.373481,5522.061904,5522.5,5531.284081,5531.523202,5531.403641,5531,5528.986932,5532.286785,5530.636859,0,0,Down,Down
2025-04-25 10:15:00+00:00,5508,5516.290345,5518.271463,5517.280904,5511.75,5524.119297,5522.785767,5523.452532,5536.5,5519.663877,5531.278503,5525.47119,0,0,Down,Down
2025-04-25 10:30:00+00:00,5493.5,5503.620114,5507.528528,5505.574321,5496,5515.31181,5512.661129,5513.98647,5515.25,5530.652413,5535.470127,5533.06127,0,0,Down,Down
2025-04-25 10:45:00+00:00,5486.75,5488.619659,5493.572025,5491.095842,5489,5494.242267,5496.558456,5495.400362,5498.5,5515.045138,5515.833879,5515.439509,0,0,Down,Down
2025-04-25 11:00:00+00:00,5488.5,5491.164128,5487.044785,5489.104457,5503.5,5485.320537,5488.651017,5486.985777,5505.75,5505.82861,5500.050909,5502.93976,2,2,Up,Up
2025-04-25 11:15:00+00:00,5503.25,5487.200293,5489.145656,5488.172974,5508.75,5502.095956,5503.291328,5502.693642,5511.75,5509.3218,5505.771518,5507.546659,1,1,Flat,Flat
2025-04-25 11:30:00+00:00,5493.5,5498.489252,5502.18,5500.334626,5493.5,5509.002072,5508.932029,5508.967051,5509.5,5503.510352,5511.206519,5507.358435,0,0,Down,Down
2025-04-25 11:45:00+00:00,5493.5,5493.927815,5493.563791,5493.745803,5498.25,5495.34999,5493.063528,5494.206759,5500,5514.214944,5509.206775,5511.71086,1,1,Flat,Flat
2025-04-25 12:00:00+00:00,5493,5493.893016,5493.445669,5493.669342,5499.75,5496.105252,5498.467479,5497.286365,5504.25,5500.242493,5500.760504,5500.501498,1,1,Flat,Flat
2025-04-25 12:15:00+00:00,5494,5492.488455,5492.95259,5492.720523,5498.25,5499.690576,5499.562777,5499.626676,5507.5,5502.717531,5504.235238,5503.476385,1,1,Flat,Flat
2025-04-25 12:30:00+00:00,5496.75,5495.507982,5493.997959,5494.752971,5502.75,5498.913236,5497.876696,5498.394966,5508.25,5508.585562,5507.2632,5507.924381,1,1,Flat,Flat
2025-04-25 12:45:00+00:00,5494,5494.428888,5496.407509,5495.418199,5496.25,5502.590398,5502.967337,5502.778867,5504,5506.541769,5507.998167,5507.269968,0,0,Down,Down
2025-04-25 13:00:00+00:00,5489,5501.987241,5493.698895,5497.843068,5504.5,5495.338621,5495.628031,5495.483326,5507.75,5507.926263,5504.387151,5506.156707,2,2,Up,Up
2025-04-25 13:15:00+00:00,5503.25,5488.378389,5489.763083,5489.070736,5510,5504.08594,5504.255581,5504.170761,5512,5510.211902,5507.730054,5508.970978,1,1,Flat,Flat
2025-04-25 13:30:00+00:00,5499.25,5503.816046,5502.547367,5503.181707,5507.75,5509.782982,5509.736442,5509.759712,5524.75,5505.224209,5512.15432,5508.689265,1,1,Flat,Flat
2025-04-25 13:45:00+00:00,5490.75,5494.368629,5498.740444,5496.554537,5492.25,5511.899093,5508.236124,5510.067608,5512.75,5518.136086,5523.470149,5520.803118,0,0,Down,Down
2025-04-25 14:00:00+00:00,5490.25,5507.925254,5490.920131,5499.422692,5519.25,5490.955589,5490.878273,5490.916931,5523.25,5522.724844,5513.645515,5518.185179,2,2,Up,Up
2025-04-25 14:15:00+00:00,5482.25,5481.889241,5489.841077,5485.865159,5489,5519.380565,5521.037648,5520.209107,5522,5508.503092,5522.764722,5515.633907,0,0,Down,Down
2025-04-25 14:30:00+00:00,5480.25,5496.34259,5482.296614,5489.319602,5511,5489.096566,5487.060174,5488.07837,5512,5534.592037,5521.567679,5528.079858,2,2,Up,Up
2025-04-25 14:45:00+00:00,5498.25,5470.759524,5481.129656,5475.94459,5508.25,5508.013531,5511.805716,5509.909624,5513.75,5513.279335,5512.681831,5512.980583,1,1,Flat,Flat
2025-04-25 15:00:00+00:00,5501.75,5497.422848,5497.745845,5497.584346,5515.25,5505.864174,5507.156305,5506.510239,5517,5518.251359,5513.906115,5516.078737,2,2,Up,Up
2025-04-25 15:15:00+00:00,5505.25,5493.288878,5501.559444,5497.424161,5507.5,5517.024217,5515.621825,5516.323021,5518.5,5513.210223,5516.80027,5515.005246,0,0,Down,Down
2025-04-25 15:30:00+00:00,5500,5501.266935,5504.769003,5503.017969,5502.25,5508.90044,5507.499438,5508.199939,5512.25,5515.693401,5518.130906,5516.912154,1,1,Flat,Flat
2025-04-25 15:45:00+00:00,5500.25,5506.029154,5500.050216,5503.039685,5514,5501.94553,5501.747834,5501.846682,5517,5517.412797,5512.751951,5515.082374,2,2,Up,Up
2025-04-25 16:00:00+00:00,5512.75,5500.649874,5500.799865,5500.72487,5519.25,5512.690456,5513.710167,5513.200312,5520.25,5520.8173,5516.914335,5518.865818,1,1,Flat,Flat
2025-04-25 16:15:00+00:00,5517.25,5516.402174,5512.464488,5514.433331,5527,5517.79757,5518.381718,5518.089644,5529,5522.749372,5520.268979,5521.509175,2,2,Up,Up
2025-04-25 16:30:00+00:00,5525,5520.50366,5517.309079,5518.90637,5534.5,5527.57573,5526.325345,5526.950537,5535,5533.036904,5528.620525,5530.828715,2,2,Up,Up
2025-04-25 16:45:00+00:00,5523.25,5529.101844,5524.538467,5526.820156,5534.75,5534.083354,5534.127937,5534.105646,5535.5,5536.383304,5534.527912,5535.455608,1,1,Flat,Flat
2025-04-25 17:00:00+00:00,5531.5,5526.772562,5523.58334,5525.177951,5543.75,5534.475551,5533.953086,5534.214319,5544,5538.159751,5535.68776,5536.923756,2,2,Up,Up
2025-04-25 17:15:00+00:00,5540.25,5535.227957,5531.613445,5533.420701,5553.75,5543.729815,5543.091143,5543.410479,5554.5,5546.449324,5543.849513,5545.149419,2,2,Up,Up
2025-04-25 17:30:00+00:00,5528,5537.614892,5539.167335,5538.391114,5535.25,5555.438373,5554.308736,5554.873554,5554,5544.151888,5553.733375,5548.942631,0,0,Down,Down
2025-04-25 17:45:00+00:00,5511.25,5527.98429,5527.332408,5527.658349,5523.25,5537.976421,5535.524488,5536.750454,5535.5,5550.275975,5553.224508,5551.750241,0,0,Down,Down
2025-04-25 18:00:00+00:00,5519,5510.003065,5512.188366,5511.095715,5532.5,5521.965555,5523.230857,5522.598206,5538.25,5537.267661,5536.760222,5537.013942,2,2,Up,Up
2025-04-25 18:15:00+00:00,5531.25,5517.198227,5519.419627,5518.308927,5541.75,5530.703647,5532.218606,5531.461126,5545.75,5541.876621,5538.617513,5540.247067,2,2,Up,Up
2025-04-25 18:30:00+00:00,5539.75,5533.357366,5531.136176,5532.246771,5549.75,5541.05014,5540.90662,5540.97838,5551.75,5550.592076,5545.440691,5548.016384,2,2,Up,Up
2025-04-25 18:45:00+00:00,5537.25,5537.941109,5539.130598,5538.535853,5542.5,5550.13311,5549.696835,5549.914972,5551,5549.538285,5551.227399,5550.382842,0,0,Down,Down
2025-04-25 19:00:00+00:00,5540.5,5534.956132,5537.330398,5536.143265,5543.75,5543.531903,5542.097696,5542.8148,5550.75,5550.451608,5550.932327,5550.691967,1,1,Flat,Flat
2025-04-25 19:15:00+00:00,5539.25,5536.732222,5540.238672,5538.485447,5540.5,5544.253732,5544.011097,5544.132415,5549.75,5548.382219,5550.736336,5549.559278,1,1,Flat,Flat
2025-04-25 19:30:00+00:00,5531.5,5542.386807,5538.735386,5540.561097,5539.5,5540.193807,5540.403781,5540.298794,5542.5,5552.583566,5549.551879,5551.067722,1,1,Flat,Flat
2025-04-25 19:45:00+00:00,5534.25,5537.925723,5531.808643,5534.867183,5548.75,5537.83643,5539.009393,5538.422911,5552.75,5545.05859,5543.331815,5544.195202,2,2,Up,Up
2025-04-25 20:00:00+00:00,5545.5,5534.672963,5534.727037,5534.7,5553.75,5548.465097,5548.364655,5548.414876,5554.25,5555.647054,5552.262644,5553.954849,1,1,Flat,Flat
2025-04-25 20:15:00+00:00,5550,5541.809634,5545.234347,5543.521991,5552,5553.198096,5553.406424,5553.30226,5556.25,5552.723773,5554.054851,5553.389312,1,1,Flat,Flat
2025-04-25 20:30:00+00:00,5551.25,5546.733639,5549.714118,5548.223879,5552,5553.364874,5551.732475,5552.548675,5562.25,5553.587818,5556.30745,5554.947634,1,1,Flat,Flat
2025-04-25 20:45:00+00:00,5551.25,5551.025651,5551.064453,5551.045052,5552.5,5553.297362,5551.910661,5552.604012,5554,5565.229557,5561.54945,5563.389503,1,1,Flat,Flat
2025-04-27 22:00:00+00:00,5532,5551.740566,5550.088914,5550.91474,5537,5551.204023,5553.168467,5552.186245,5547.5,5548.583298,5554.198989,5551.391144,0,0,Down,Down
2025-04-27 22:15:00+00:00,5533.25,5534.77976,5532.602373,5533.691067,5542.75,5537.067881,5536.634512,5536.851197,5543.75,5550.856831,5547.908904,5549.382867,2,2,Up,Up
2025-04-27 22:30:00+00:00,5536.75,5526.872059,5533.462519,5530.167289,5537.5,5541.591766,5543.35185,5542.471808,5543.25,5539.749989,5544.072077,5541.911033,1,1,Flat,Flat
2025-04-27 22:45:00+00:00,5532.5,5533.272859,5536.285531,5534.779195,5533.25,5537.620514,5537.446397,5537.533455,5538.5,5542.025005,5543.171852,5542.598429,1,1,Flat,Flat
2025-04-27 23:00:00+00:00,5528.75,5531.96517,5532.305595,5532.135383,5532.25,5533.36434,5533.356729,5533.360534,5534.75,5539.246096,5538.674727,5538.960412,1,1,Flat,Flat
2025-04-27 23:15:00+00:00,5527,5529.085062,5528.713263,5528.899162,5531.5,5531.381406,5532.301146,5531.841276,5533.75,5534.936795,5535.022893,5534.979844,1,1,Flat,Flat
2025-04-27 23:30:00+00:00,5530.5,5524.388596,5527.175278,5525.781937,5531,5531.218362,5531.439382,5531.328872,5534.25,5532.746149,5533.887862,5533.317006,1,1,Flat,Flat
2025-04-27 23:45:00+00:00,5529.5,5529.313213,5530.235645,5529.774429,5530.75,5531.079256,5530.917972,5530.998614,5534.25,5533.574503,5534.233321,5533.903912,1,1,Flat,Flat
2025-04-28 10:00:00+00:00,5539.5,5541.527264,5542.700091,5542.113678,5540.5,5544.353221,5543.529932,5543.941577,5544.25,5548.881254,5549.024306,5548.95278,1,1,Flat,Flat
2025-04-28 10:15:00+00:00,5533.75,5540.331395,5539.203977,5539.767686,5538,5539.937421,5540.586674,5540.262047,5540.75,5544.148329,5544.409249,5544.278789,1,1,Flat,Flat
2025-04-28 10:30:00+00:00,5534.75,5532.33519,5533.926466,5533.130828,5537,5537.673715,5538.026209,5537.849962,5542.5,5538.990746,5541.092942,5540.041844,1,1,Flat,Flat
2025-04-28 10:45:00+00:00,5530.5,5533.484082,5534.439314,5533.961698,5533,5537.259663,5537.141608,5537.200636,5537.75,5540.994515,5542.285164,5541.639839,1,1,Flat,Flat
2025-04-28 11:00:00+00:00,5530,5531.169367,5530.4892,5530.829284,5534.5,5532.693569,5532.866896,5532.780233,5538.5,5537.963527,5538.037317,5538.000422,1,1,Flat,Flat
2025-04-28 11:15:00+00:00,5533.5,5533.347002,5530.15803,5531.752516,5541.75,5533.88609,5534.209056,5534.047573,5542.75,5541.476786,5538.695898,5540.086342,2,2,Up,Up
2025-04-28 11:30:00+00:00,5540.75,5534.318941,5533.710825,5534.014883,5545.5,5541.210919,5541.466923,5541.338921,5547.5,5544.088327,5542.670463,5543.379395,1,1,Flat,Flat
2025-04-28 11:45:00+00:00,5542.25,5539.07228,5540.476113,5539.774197,5543.5,5545.547797,5545.302726,5545.425261,5545.5,5547.515533,5547.069321,5547.292427,1,1,Flat,Flat
2025-04-28 12:00:00+00:00,5533.25,5542.188097,5541.512329,5541.850213,5537.5,5543.859545,5543.555863,5543.707704,5545.5,5542.070868,5545.545964,5543.808416,0,0,Down,Down
2025-04-28 12:15:00+00:00,5537.25,5536.496651,5533.640396,5535.068523,5545.25,5538.117983,5537.146467,5537.632225,5546,5548.892884,5545.553818,5547.223351,2,2,Up,Up
2025-04-28 12:30:00+00:00,5545,5536.928762,5537.557936,5537.243349,5549.25,5543.99331,5545.132989,5544.563149,5549.75,5547.320664,5546.116235,5546.718449,1,1,Flat,Flat
2025-04-28 12:45:00+00:00,5548.5,5545.19618,5544.806889,5545.001535,5552,5548.815129,5548.841389,5548.828259,5554.5,5550.652816,5549.705184,5550.179,1,1,Flat,Flat
2025-04-28 13:00:00+00:00,5551.25,5551.8985,5548.359808,5550.129154,5558,5552.392822,5551.569019,5551.980921,5558.5,5557.299728,5554.317319,5555.808523,2,2,Up,Up
2025-04-28 13:15:00+00:00,5556.25,5549.528107,5551.311887,5550.419997,5556.75,5558.348286,5557.897145,5558.122715,5563,5556.251125,5558.389926,5557.320526,1,1,Flat,Flat
2025-04-28 13:30:00+00:00,5553.25,5570.431446,5555.789528,5563.110487,5574,5556.618704,5555.786047,5556.202376,5576.25,5568.473008,5563.203673,5565.83834,2,2,Up,Up
2025-04-28 13:45:00+00:00,5544.25,5546.459532,5552.673968,5549.56675,5545.5,5576.806959,5575.199532,5576.003245,5578.75,5558.368584,5575.486673,5566.927628,0,0,Down,Down
2025-04-28 14:00:00+00:00,5539.25,5547.365213,5544.185894,5545.775553,5550.75,5548.078733,5544.778765,5546.428749,5556,5583.805828,5577.571207,5580.688517,1,1,Flat,Flat
2025-04-28 14:15:00+00:00,5550.25,5530.8557,5540.048423,5535.452061,5552.25,5547.85044,5551.278758,5549.564599,5564.25,5554.466328,5557.710908,5556.088618,1,1,Flat,Flat
2025-04-28 14:30:00+00:00,5539.75,5558.460302,5549.26622,5553.863261,5558,5550.586647,5551.776326,5551.181487,5559.25,5572.731356,5563.888632,5568.309994,2,2,Up,Up
2025-04-28 14:45:00+00:00,5546.5,5533.479384,5540.24936,5536.864372,5547.75,5557.804985,5558.336623,5558.070804,5561.75,5553.54825,5559.536488,5556.542369,0,0,Down,Down
2025-04-28 15:00:00+00:00,5533.5,5545.11441,5545.593384,5545.353897,5541.75,5548.612287,5547.777397,5548.194842,5555,5557.62696,5561.43505,5559.531005,0,0,Down,Down
2025-04-28 15:15:00+00:00,5513,5525.414186,5532.639614,5529.0269,5515.25,5544.000047,5543.060157,5543.530102,5542,5542.590361,5554.916397,5548.753379,0,0,Down,Down
2025-04-28 15:30:00+00:00,5513.75,5509.909895,5513.770867,5511.840381,5519.25,5515.685747,5515.090094,5515.38792,5528.5,5544.232619,5542.405426,5543.319023,1,1,Flat,Flat
2025-04-28 15:45:00+00:00,5513.75,5508.769366,5513.828637,5511.299002,5518,5516.399971,5519.879261,5518.139616,5526.25,5529.254848,5529.431002,5529.342925,1,1,Flat,Flat
2025-04-28 16:00:00+00:00,5501.75,5510.860482,5512.98713,5511.923806,5505.5,5516.971543,5518.360676,5517.66611,5519.5,5523.301497,5526.330823,5524.81616,0,0,Down,Down
2025-04-28 16:15:00+00:00,5499.75,5499.020132,5501.959504,5500.489818,5503,5506.075432,5505.529301,5505.802366,5513.25,5518.321375,5519.712578,5519.016976,1,1,Flat,Flat
2025-04-28 16:30:00+00:00,5502.75,5501.879255,5499.979447,5500.929351,5512,5501.549707,5502.826483,5502.188095,5514,5517.828181,5513.75319,5515.790685,2,2,Up,Up
2025-04-28 16:45:00+00:00,5501.75,5502.014425,5502.532233,5502.273329,5507.5,5510.787047,5512.181274,5511.484161,5517.75,5512.035775,5514.183911,5513.109843,1,1,Flat,Flat
2025-04-28 17:00:00+00:00,5496.5,5497.116362,5501.353881,5499.235122,5496.75,5508.88688,5507.64003,5508.263455,5511.5,5512.204388,5517.281144,5514.742766,0,0,Down,Down
2025-04-28 17:15:00+00:00,5494.25,5493.459041,5496.459301,5494.959171,5496,5497.600492,5496.756932,5497.178712,5505.75,5510.545942,5511.618917,5511.082429,1,1,Flat,Flat
2025-04-28 17:30:00+00:00,5492,5501.943433,5494.140831,5498.042132,5507,5494.225392,5495.640624,5494.933008,5508.5,5512.550162,5506.235163,5509.392662,2,2,Up,Up
2025-04-28 17:45:00+00:00,5503,5500.162566,5492.634038,5496.398302,5519.75,5504.830631,5506.368416,5505.599524,5521.5,5514.233289,5508.836797,5511.535043,2,2,Up,Up
2025-04-28 18:00:00+00:00,5516.5,5499.774172,5503.348347,5501.561259,5520,5519.553609,5519.406213,5519.479911,5523.75,5521.450994,5520.754189,5521.102591,1,1,Flat,Flat
2025-04-28 18:15:00+00:00,5516.75,5520.547256,5515.84692,5518.197088,5528.5,5519.940702,5519.212882,5519.576792,5531.25,5526.457675,5523.680979,5525.069327,2,2,Up,Up
2025-04-28 18:30:00+00:00,5522.75,5515.85536,5516.868963,5516.362161,5528.25,5529.558072,5528.408811,5528.983442,5531.5,5532.851527,5530.776337,5531.813932,1,1,Flat,Flat
2025-04-28 18:45:00+00:00,5526,5521.930502,5522.634872,5522.282687,5530,5527.789512,5527.887115,5527.838313,5533.25,5531.351384,5531.435106,5531.393245,1,1,Flat,Flat
2025-04-28 19:00:00+00:00,5529,5531.41055,5525.923118,5528.666834,5541,5529.934582,5529.421176,5529.677879,5542.75,5537.115261,5533.474446,5535.294853,2,2,Up,Up
2025-04-28 19:15:00+00:00,5540.25,5532.480992,5529.45198,5530.966486,5549,5541.127388,5540.529385,5540.828387,5551.75,5545.384302,5542.490276,5543.937289,2,2,Up,Up
2025-04-28 19:30:00+00:00,5543.25,5542.658041,5539.920966,5541.289503,5551,5548.809735,5548.586285,5548.69801,5552.25,5553.616567,5551.116375,5552.366471,1,1,Flat,Flat
2025-04-28 19:45:00+00:00,5548,5541.571728,5543.258026,5542.414877,5551.75,5551.78157,5550.703891,5551.242731,5565.75,5547.408263,5552.590012,5549.999138,1,1,Flat,Flat
2025-04-28 20:00:00+00:00,5544.5,5544.682605,5547.512499,5546.097552,5544.75,5554.466727,5551.925061,5553.195894,5553.25,5564.703817,5564.529289,5564.616553,0,0,Down,Down
2025-04-28 20:15:00+00:00,5542.75,5543.505102,5544.391087,5543.948094,5544.5,5543.55283,5544.645398,5544.099114,5546.5,5555.518701,5553.580248,5554.549475,1,1,Flat,Flat
2025-04-28 20:30:00+00:00,5543.5,5540.535491,5542.796897,5541.666194,5545,5542.841971,5544.549284,5543.695627,5546.75,5548.206982,5547.064952,5547.635967,1,1,Flat,Flat
2025-04-28 20:45:00+00:00,5543.25,5543.567088,5543.387171,5543.47713,5545.5,5544.321131,5544.898506,5544.609818,5545.5,5548.300701,5546.781657,5547.541179,1,1,Flat,Flat
2025-04-28 22:00:00+00:00,5539.75,5543.012197,5542.954031,5542.983114,5542,5545.293372,5545.555067,5545.424219,5546.5,5543.246955,5545.608994,5544.427974,1,1,Flat,Flat
2025-04-28 22:15:00+00:00,5538,5539.944076,5539.679384,5539.81173,5541,5542.429117,5541.936075,5542.182596,5542,5546.872933,5546.304771,5546.588852,1,1,Flat,Flat
2025-04-28 22:30:00+00:00,5537.5,5537.191411,5537.966138,5537.578775,5540.25,5540.523014,5541.018577,5540.770795,5545,5539.80944,5542.353226,5541.081333,1,1,Flat,Flat
2025-04-28 22:45:00+00:00,5539.5,5538.533987,5537.56266,5538.048324,5543.75,5540.430306,5540.02777,5540.229038,5544,5547.17602,5544.84922,5546.01262,1,1,Flat,Flat
2025-04-28 23:00:00+00:00,5541.75,5541.901207,5539.483125,5540.692166,5547.75,5542.925411,5543.510517,5543.217964,5549.25,5545.033827,5544.200077,5544.616952,1,1,Flat,Flat
2025-04-28 23:15:00+00:00,5545.5,5542.581754,5541.801586,5542.19167,5549.75,5547.882599,5547.505736,5547.694167,5552.5,5549.721492,5549.077015,5549.399254,1,1,Flat,Flat
2025-04-28 23:30:00+00:00,5549.75,5545.219705,5545.531975,5545.37584,5552,5549.903644,5549.478223,5549.690934,5552.5,5553.676918,5552.246363,5552.961641,1,1,Flat,Flat
2025-04-28 23:45:00+00:00,5551.75,5550.603721,5549.614786,5550.109254,5555.25,5551.585126,5551.731809,5551.658467,5555.75,5553.924078,5552.571365,5553.247722,1,1,Flat,Flat
2025-04-29 10:00:00+00:00,5560,5562.590566,5562.386918,5562.488742,5562.5,5563.956107,5563.639994,5563.798051,5564.5,5566.039747,5566.31557,5566.177659,1,1,Flat,Flat
2025-04-29 10:15:00+00:00,5561,5561.984997,5560.031168,5561.008082,5566.25,5562.357666,5562.254157,5562.305911,5567,5565.989328,5564.69525,5565.342289,1,1,Flat,Flat
2025-04-29 10:30:00+00:00,5550,5557.811951,5560.252214,5559.032083,5551.25,5566.953941,5566.879664,5566.916802,5566.5,5557.831755,5566.833823,5562.332789,0,0,Down,Down
2025-04-29 10:45:00+00:00,5533.25,5556.623849,5549.259198,5552.941524,5548,5552.532196,5551.188987,5551.860591,5552.25,5567.790555,5565.940998,5566.865776,1,1,Flat,Flat
2025-04-29 11:00:00+00:00,5547,5527.35732,5534.623279,5530.9903,5549.75,5546.402121,5548.141771,5547.271946,5551.5,5552.260278,5553.086747,5552.673513,1,1,Flat,Flat
2025-04-29 11:15:00+00:00,5549.5,5542.586692,5546.718649,5544.65267,5552.25,5548.036733,5549.607,5548.821866,5555.5,5551.079013,5551.818204,5551.448609,1,1,Flat,Flat
2025-04-29 11:30:00+00:00,5548.25,5546.947009,5549.136485,5548.041747,5548.75,5553.559307,5552.274077,5552.916692,5556.75,5553.98764,5555.297046,5554.642343,1,1,Flat,Flat
2025-04-29 11:45:00+00:00,5548.25,5549.7694,5548.189034,5548.979217,5551.25,5549.161232,5548.481539,5548.821385,5552.25,5559.275563,5556.458097,5557.86683,1,1,Flat,Flat
2025-04-29 12:00:00+00:00,5547,5549.85723,5548.102146,5548.979688,5552,5549.99919,5551.208941,5550.604065,5554.5,5552.873025,5552.595595,5552.73431,1,1,Flat,Flat
2025-04-29 12:15:00+00:00,5540.25,5548.044315,5546.555374,5547.299844,5546.25,5551.925551,5552.111908,5552.018729,5552,5552.632313,5554.305881,5553.469097,0,0,Down,Down
2025-04-29 12:30:00+00:00,5545,5544.950223,5540.680978,5542.8156,5556.25,5546.06012,5545.64758,5545.85385,5557,5554.900359,5552.31123,5553.605795,2,2,Up,Up
2025-04-29 12:45:00+00:00,5535,5538.480012,5544.225829,5541.352921,5536.5,5557.191767,5557.249513,5557.22064,5558.25,5544.195858,5556.754015,5550.474936,0,0,Down,Down
2025-04-29 13:00:00+00:00,5521.5,5531.792335,5534.432326,5533.112331,5524.75,5539.372166,5536.686466,5538.029316,5537,5555.133226,5557.290408,5556.211817,0,0,Down,Down
2025-04-29 13:15:00+00:00,5521.5,5521.463801,5521.957502,5521.710651,5531,5522.763257,5524.769501,5523.766379,5532.5,5540.992571,5538.127873,5539.560222,2,2,Up,Up
2025-04-29 13:30:00+00:00,5527.75,5527.497168,5521.883563,5524.690365,5544.75,5527.73066,5530.521149,5529.125904,5546.25,5538.237297,5533.497063,5535.86718,2,2,Up,Up
2025-04-29 13:45:00+00:00,5544.5,5525.793608,5528.429532,5527.11157,5549,5545.142086,5544.317547,5544.729816,5559.25,5544.667055,5545.894821,5545.280938,1,1,Flat,Flat
2025-04-29 14:00:00+00:00,5537.5,5557.571835,5543.340074,5550.455955,5560.5,5549.916361,5548.050068,5548.983214,5570.5,5561.736091,5558.723224,5560.229658,2,2,Up,Up
2025-04-29 14:15:00+00:00,5536.25,5532.283653,5537.429106,5534.85638,5541,5563.160668,5561.253899,5562.207284,5562,5562.925584,5569.299159,5566.112372,0,0,Down,Down
2025-04-29 14:30:00+00:00,5540,5541.641941,5536.48734,5539.064641,5557.75,5540.168173,5539.768643,5539.968408,5563,5567.661456,5562.459673,5565.060564,2,2,Up,Up
2025-04-29 14:45:00+00:00,5556.25,5542.342916,5540.756898,5541.549907,5572.5,5555.951373,5557.423002,5556.687188,5573,5571.681765,5563.39591,5567.538837,2,2,Up,Up
2025-04-29 15:00:00+00:00,5561.5,5551.572038,5555.866755,5553.719396,5565,5571.396603,5572.399293,5571.897948,5575.5,5570.39887,5572.43038,5571.414625,0,0,Down,Down
2025-04-29 15:15:00+00:00,5552.75,5564.301056,5560.546319,5562.423688,5565,5566.036136,5564.550322,5565.293229,5568,5578.47976,5574.925604,5576.702682,1,1,Flat,Flat
2025-04-29 15:30:00+00:00,5551,5558.142066,5552.818965,5555.480515,5569.5,5563.933838,5564.853828,5564.393833,5569.75,5571.706464,5568.523405,5570.114934,1,1,Flat,Flat
2025-04-29 15:45:00+00:00,5557.75,5542.332561,5551.461624,5546.897092,5560,5569.287124,5569.860226,5569.573675,5570.5,5563.119066,5569.722394,5566.42073,0,0,Down,Down
2025-04-29 16:00:00+00:00,5559.25,5561.814343,5557.522397,5559.66837,5574,5560.55043,5559.100465,5559.825448,5577.25,5573.81544,5570.692649,5572.254044,2,2,Up,Up
2025-04-29 16:15:00+00:00,5566.75,5556.357067,5559.491198,5557.924132,5571.75,5574.55136,5574.246757,5574.399059,5575.5,5578.672124,5576.716338,5577.694231,1,1,Flat,Flat
2025-04-29 16:30:00+00:00,5564.75,5566.996285,5566.25672,5566.626503,5571.25,5570.562342,5571.362066,5570.962204,5574.75,5575.790005,5575.503568,5575.646786,1,1,Flat,Flat
2025-04-29 16:45:00+00:00,5547.25,5561.028214,5563.645141,5562.336677,5553,5572.659459,5572.106334,5572.382896,5571.25,5565.31291,5574.662086,5569.987498,0,0,Down,Down
2025-04-29 17:00:00+00:00,5549.75,5547.892676,5547.952212,5547.922444,5558.25,5554.301761,5552.619658,5553.460709,5558.5,5575.680261,5570.965533,5573.322897,1,1,Flat,Flat
